Language,Algorithm,Size,Package,Core(s),GPU,Memory(MB),Time(sec)
C,bubblesort,25000,33.230042,14.070740,0.026306,3.456,1.6782
C,bubblesort,25000,32.832642,13.995972,0.012390,3.584,1.65151
C,bubblesort,25000,33.422180,14.187439,0.025208,3.584,1.68346
C,bubblesort,25000,33.519714,14.265869,0.014465,3.712,1.68882
C,bubblesort,25000,33.029968,14.065674,0.023132,3.712,1.66348
C,cyclesort,25000,33.653748,14.223145,0.028442,3.712,1.7009
C,cyclesort,25000,33.914307,14.398743,0.019104,3.712,1.71147
C,cyclesort,25000,33.839355,14.389771,0.012573,3.712,1.70553
C,cyclesort,25000,33.659790,14.302551,0.031433,3.712,1.69378
C,cyclesort,25000,33.569702,14.246155,0.021118,3.712,1.6939
C,heapsort,25000,0.217041,0.075012,0.010132,3.392,0.010494
C,heapsort,25000,0.180481,0.063904,0.011047,3.584,0.009063
C,heapsort,25000,0.178650,0.066528,0.004456,3.584,0.008752
C,heapsort,25000,0.163086,0.064209,0.004578,3.584,0.007656
C,heapsort,25000,0.220215,0.082397,0.005676,3.584,0.01047
C,insertionsort,25000,1.535828,0.618835,0.008118,3.584,0.07805
C,insertionsort,25000,1.297974,0.549744,0.006287,3.712,0.065305
C,insertionsort,25000,1.541504,0.659973,0.006104,3.712,0.077673
C,insertionsort,25000,1.742920,0.733215,0.005859,3.712,0.088208
C,insertionsort,25000,1.322693,0.545044,0.006104,3.712,0.066869
C,mergesort,25000,0.154358,0.050171,0.007629,3.712,0.007725
C,mergesort,25000,0.130310,0.044189,0.004028,3.712,0.006742
C,mergesort,25000,0.131165,0.045288,0.004639,3.712,0.006843
C,mergesort,25000,0.118042,0.047668,0.005188,3.712,0.006458
C,mergesort,25000,0.129333,0.042725,0.003723,3.712,0.006561
C,oddevensort,25000,12.910217,5.456116,0.016724,3.456,0.650757
C,oddevensort,25000,12.328979,5.253113,0.002197,3.584,0.620367
C,oddevensort,25000,12.915710,5.516541,0.012512,3.584,0.647106
C,oddevensort,25000,12.372192,5.231506,0.020447,3.648,0.622592
C,oddevensort,25000,12.855591,5.457886,0.014771,3.648,0.648435
C,quicksort,25000,0.136047,0.048828,0.007141,3.456,0.007041
C,quicksort,25000,0.135437,0.041992,0.004211,3.712,0.006153
C,quicksort,25000,0.116089,0.042847,0.004578,3.712,0.00605
C,quicksort,25000,0.114563,0.041504,0.004822,3.712,0.00625
C,quicksort,25000,0.109619,0.038696,0.001648,3.712,0.005768
C,selectionsort,25000,4.603638,1.926086,0.008179,3.584,0.232502
C,selectionsort,25000,4.603394,1.946289,0.009399,3.584,0.232282
C,selectionsort,25000,4.622864,1.942749,0.010193,3.584,0.232328
C,selectionsort,25000,4.549072,1.933899,0.007935,3.584,0.229364
C,selectionsort,25000,4.570557,1.933533,0.005920,3.584,0.231483
C++,bubblesort,25000,33.745361,14.300232,0.027893,3.84,1.70242
C++,bubblesort,25000,33.456543,14.170288,0.027466,3.84,1.68912
C++,bubblesort,25000,33.781616,14.322266,0.031006,3.84,1.70165
C++,bubblesort,25000,33.839172,14.403992,0.018860,3.84,1.7028
C++,bubblesort,25000,33.686462,14.278503,0.015198,3.912,1.69939
C++,cyclesort,25000,36.309692,15.327332,0.031250,3.652,1.8366
C++,cyclesort,25000,36.779541,15.605103,0.027527,3.84,1.85512
C++,cyclesort,25000,36.582764,15.512573,0.022217,3.84,1.84579
C++,cyclesort,25000,36.282654,15.459412,0.012695,3.84,1.82657
C++,cyclesort,25000,36.115051,15.356812,0.012451,3.84,1.82085
C++,heapsort,25000,0.173767,0.063721,0.006836,3.84,0.009377
C++,heapsort,25000,0.209412,0.074463,0.005554,3.84,0.010817
C++,heapsort,25000,0.191467,0.059631,0.004578,3.912,0.010754
C++,heapsort,25000,0.196472,0.059998,0.004761,3.916,0.01057
C++,heapsort,25000,0.213501,0.081604,0.004944,3.916,0.010735
C++,insertionsort,25000,1.782532,0.737976,0.010376,3.78,0.089705
C++,insertionsort,25000,1.557007,0.652100,0.005737,3.78,0.077364
C++,insertionsort,25000,2.165466,0.913269,0.011292,3.912,0.107859
C++,insertionsort,25000,1.708862,0.691528,0.012268,3.912,0.088558
C++,insertionsort,25000,1.546997,0.647827,0.006226,3.912,0.077973
C++,mergesort,25000,0.244263,0.094360,0.008545,3.84,0.01176
C++,mergesort,25000,0.222229,0.069397,0.005554,3.912,0.013726
C++,mergesort,25000,0.228210,0.100159,0.004089,3.912,0.011203
C++,mergesort,25000,0.269470,0.111267,0.004883,3.912,0.012719
C++,mergesort,25000,0.273254,0.104187,0.005615,3.912,0.0139
C++,oddevensort,25000,11.687683,4.965027,0.007629,3.784,0.59032
C++,oddevensort,25000,11.665466,4.973938,0.005859,3.84,0.58694
C++,oddevensort,25000,11.956848,5.088440,0.011230,3.84,0.599388
C++,oddevensort,25000,11.984436,5.084473,0.012695,3.912,0.604156
C++,oddevensort,25000,11.684937,4.954285,0.012939,3.912,0.589463
C++,quicksort,25000,0.186279,0.066223,0.008118,3.84,0.008413
C++,quicksort,25000,0.184326,0.060974,0.004272,3.84,0.010116
C++,quicksort,25000,0.187134,0.066467,0.004395,3.912,0.009722
C++,quicksort,25000,0.181519,0.057678,0.004578,3.936,0.009747
C++,quicksort,25000,0.194580,0.073853,0.004822,3.936,0.010008
C++,selectionsort,25000,4.329285,1.820129,0.008118,3.84,0.219044
C++,selectionsort,25000,4.534668,1.910156,0.008423,3.84,0.229113
C++,selectionsort,25000,4.601746,1.938232,0.010071,3.84,0.231621
C++,selectionsort,25000,4.633545,1.941833,0.012512,3.84,0.233404
C++,selectionsort,25000,4.584900,1.932190,0.005981,3.84,0.230273
C#,bubblesort,25000,39.818604,16.926331,0.027344,22.16,2.00552
C#,bubblesort,25000,39.667969,16.895081,0.025818,22.16,1.99647
C#,bubblesort,25000,39.687134,16.909119,0.016357,22.16,1.99871
C#,bubblesort,25000,39.726562,16.930847,0.020630,22.16,1.99842
C#,bubblesort,25000,39.650391,16.893616,0.024353,22.16,1.9954
C#,bubblesort,100000,670.762634,361.367859,0.237427,22.344,27.1397
C#,bubblesort,100000,670.566162,361.345642,0.220337,22.344,27.1126
C#,bubblesort,100000,672.570496,362.141663,0.241882,22.344,27.2314
C#,bubblesort,100000,668.050110,358.734192,0.227478,22.344,27.1334
C#,bubblesort,100000,672.284485,362.035339,0.230103,22.344,27.2078
C#,cyclesort,25000,59.821960,25.430725,0.036133,21.676,3.01485
C#,cyclesort,25000,59.804504,25.478638,0.031982,21.676,3.00991
C#,cyclesort,25000,59.791870,25.467468,0.031494,21.676,3.01008
C#,cyclesort,25000,59.792603,25.448425,0.032593,21.676,3.01094
C#,cyclesort,25000,59.881775,25.499268,0.028870,21.948,3.01578
C#,cyclesort,100000,966.771851,517.433167,0.291992,22.14,39.4323
C#,cyclesort,100000,968.824158,518.478088,0.313599,22.14,39.497
C#,cyclesort,100000,970.123962,519.831055,0.322205,22.14,39.4806
C#,cyclesort,100000,972.672668,520.907471,0.335999,22.14,39.6012
C#,cyclesort,100000,971.603149,520.612488,0.318054,22.14,39.5389
C#,heapsort,25000,0.582214,0.208435,0.008728,17.992,0.03245
C#,heapsort,25000,0.580566,0.206726,0.006104,19.832,0.032089
C#,heapsort,25000,0.740662,0.302307,0.005737,21.868,0.036043
C#,heapsort,25000,0.806213,0.320496,0.006042,21.94,0.042708
C#,heapsort,25000,0.835327,0.354614,0.006104,21.94,0.041105
C#,heapsort,100000,1.381775,0.671631,0.011292,22.136,0.059971
C#,heapsort,100000,1.122681,0.541870,0.005493,22.212,0.049722
C#,heapsort,100000,0.993408,0.503723,0.010803,22.212,0.042122
C#,heapsort,100000,0.979736,0.416748,0.012085,22.212,0.049556
C#,heapsort,100000,0.989746,0.494751,0.006409,22.264,0.041671
C#,insertionsort,25000,9.678955,4.048340,0.015198,21.904,0.490973
C#,insertionsort,25000,9.513916,4.072021,0.011963,21.908,0.477575
C#,insertionsort,25000,9.457031,3.999634,0.013855,21.908,0.475953
C#,insertionsort,25000,9.502808,4.028809,0.012939,21.908,0.47943
C#,insertionsort,25000,9.439453,3.997803,0.009766,21.908,0.476241
C#,insertionsort,100000,148.318298,79.947693,0.070374,20.3,5.9856
C#,insertionsort,100000,149.140381,80.368591,0.062073,20.3,6.02754
C#,insertionsort,100000,147.252136,79.368835,0.045105,22.216,5.95162
C#,insertionsort,100000,147.262329,79.363281,0.068359,22.216,5.94951
C#,insertionsort,100000,147.894836,79.519165,0.067444,22.216,5.98728
C#,mergesort,25000,0.828552,0.325989,0.008423,24.04,0.04326
C#,mergesort,25000,0.817017,0.335449,0.005920,24.04,0.040816
C#,mergesort,25000,0.646484,0.243896,0.005615,24.04,0.035653
C#,mergesort,25000,0.598206,0.238647,0.005920,24.04,0.031402
C#,mergesort,25000,0.595947,0.207153,0.006165,24.04,0.032663
C#,mergesort,100000,0.991760,0.539551,0.000000,25.156,0.040052
C#,mergesort,100000,0.987732,0.422729,0.012268,26.464,0.047934
C#,mergesort,100000,1.204895,0.629578,0.006592,26.464,0.048758
C#,mergesort,100000,1.291138,0.671021,0.005859,26.464,0.052423
C#,mergesort,100000,1.068726,0.417542,0.006042,26.464,0.05404
C#,oddevensort,25000,28.191406,11.920288,0.016663,19.808,1.42768
C#,oddevensort,25000,27.698486,11.769897,0.034241,21.844,1.39338
C#,oddevensort,25000,28.117004,11.954834,0.013733,21.844,1.41583
C#,oddevensort,25000,28.195984,11.919617,0.033752,21.844,1.4224
C#,oddevensort,25000,27.846924,11.754944,0.015320,21.844,1.40958
C#,oddevensort,100000,463.949463,249.743103,0.164734,16.264,18.7838
C#,oddevensort,100000,466.777100,250.992981,0.162292,22.152,18.9307
C#,oddevensort,100000,460.785889,248.397095,0.137634,22.152,18.6396
C#,oddevensort,100000,461.504761,248.865234,0.171814,22.152,18.6471
C#,oddevensort,100000,463.355835,249.523560,0.162659,22.152,18.7384
C#,quicksort,25000,0.788513,0.292542,0.008240,21.992,0.0437
C#,quicksort,25000,0.832886,0.343811,0.006226,23.744,0.042381
C#,quicksort,25000,0.747253,0.290527,0.006104,23.744,0.039022
C#,quicksort,25000,0.593750,0.150391,0.005981,23.744,0.037779
C#,quicksort,25000,0.612183,0.152710,0.006409,23.744,0.03809
C#,quicksort,100000,0.982544,0.442627,0.000000,18.144,0.04688
C#,quicksort,100000,0.803101,0.295166,0.005371,22.468,0.044282
C#,quicksort,100000,0.807922,0.386902,0.007446,22.468,0.036106
C#,quicksort,100000,0.819824,0.410034,0.007751,22.468,0.035055
C#,quicksort,100000,0.976440,0.476562,0.007874,22.468,0.041247
C#,selectionsort,25000,10.836670,4.518311,0.013916,18.136,0.552072
C#,selectionsort,25000,11.075684,4.711609,0.012451,18.136,0.557268
C#,selectionsort,25000,11.059509,4.680542,0.013916,19.872,0.556568
C#,selectionsort,25000,10.786682,4.590820,0.014221,19.872,0.542579
C#,selectionsort,25000,10.752319,4.573547,0.009460,20.028,0.540967
C#,selectionsort,100000,169.371948,91.057861,0.074524,24.276,6.86413
C#,selectionsort,100000,168.669983,90.853638,0.046265,24.276,6.82898
C#,selectionsort,100000,168.716187,90.810364,0.057739,24.276,6.83379
C#,selectionsort,100000,169.036255,90.982727,0.062378,24.276,6.84535
C#,selectionsort,100000,169.137329,91.147827,0.060791,24.276,6.84158
Go,bubblesort,25000,19.559753,8.238220,0.016846,3.712,0.989379
Go,bubblesort,25000,19.567932,8.308350,0.018188,3.712,0.986771
Go,bubblesort,25000,19.527039,8.297485,0.020996,3.712,0.983729
Go,bubblesort,25000,19.508301,8.273438,0.018555,3.712,0.98255
Go,bubblesort,25000,19.566467,8.307556,0.020752,3.712,0.985058
Go,cyclesort,25000,32.923767,13.938232,0.027649,3.456,1.66137
Go,cyclesort,25000,33.282898,14.130981,0.013977,3.584,1.68024
Go,cyclesort,25000,33.522400,14.226135,0.020447,3.584,1.69051
Go,cyclesort,25000,33.046448,14.039612,0.024902,3.712,1.66474
Go,cyclesort,25000,33.375305,14.248840,0.010620,3.712,1.67686
Go,heapsort,25000,0.161560,0.062439,0.007263,3.712,0.00811
Go,heapsort,25000,0.160522,0.063843,0.003845,3.712,0.007933
Go,heapsort,25000,0.148865,0.055786,0.004883,3.712,0.008373
Go,heapsort,25000,0.170593,0.054993,0.004517,3.712,0.008425
Go,heapsort,25000,0.149109,0.056274,0.004517,3.712,0.008327
Go,insertionsort,25000,2.794189,1.161804,0.015015,3.456,0.14112
Go,insertionsort,25000,2.111450,0.882996,0.012146,5.36,0.105926
Go,insertionsort,25000,2.754150,1.146179,0.005981,5.36,0.14023
Go,insertionsort,25000,2.088379,0.875183,0.005798,5.36,0.106289
Go,insertionsort,25000,2.777832,1.154297,0.005798,5.36,0.140591
Go,mergesort,25000,0.179932,0.069641,0.006958,7.58,0.009189
Go,mergesort,25000,0.177063,0.064148,0.004639,7.584,0.00829
Go,mergesort,25000,0.162109,0.066711,0.004822,7.584,0.008459
Go,mergesort,25000,0.161072,0.067200,0.004395,7.584,0.008454
Go,mergesort,25000,0.174072,0.059143,0.004700,7.588,0.008277
Go,oddevensort,25000,10.853943,4.570007,0.014282,3.584,0.549142
Go,oddevensort,25000,10.822815,4.620178,0.000000,3.584,0.54462
Go,oddevensort,25000,11.107849,4.730469,0.013916,3.584,0.555218
Go,oddevensort,25000,11.200500,4.775085,0.013000,3.584,0.563539
Go,oddevensort,25000,10.918091,4.616943,0.014404,3.584,0.551497
Go,quicksort,25000,0.137512,0.050476,0.007568,3.456,0.007379
Go,quicksort,25000,0.119202,0.049072,0.004089,3.52,0.006833
Go,quicksort,25000,0.117554,0.047180,0.004333,3.52,0.006574
Go,quicksort,25000,0.133240,0.046387,0.004700,3.52,0.006659
Go,quicksort,25000,0.134827,0.046570,0.001587,3.52,0.006431
Go,selectionsort,25000,9.049866,3.789307,0.005554,3.584,0.460782
Go,selectionsort,25000,9.036316,3.830322,0.011780,3.584,0.454779
Go,selectionsort,25000,8.725952,3.716675,0.013367,3.584,0.437864
Go,selectionsort,25000,8.739807,3.685608,0.013916,3.648,0.441133
Go,selectionsort,25000,9.037292,3.818054,0.012207,3.648,0.455483
Haskell,bubblesort,25000,0.136841,0.050720,0.007141,6.016,0.007159
Haskell,bubblesort,25000,0.132324,0.046631,0.003235,6.208,0.006564
Haskell,bubblesort,25000,0.127808,0.040222,0.001404,6.272,0.006255
Haskell,bubblesort,25000,0.112366,0.040649,0.004150,6.272,0.00657
Haskell,bubblesort,25000,0.132141,0.042786,0.004944,6.272,0.006492
Haskell,cyclesort,25000,225.574707,95.717102,0.091553,11.456,11.3258
Haskell,cyclesort,25000,223.663330,95.008667,0.071045,11.456,11.228
Haskell,cyclesort,25000,222.577026,94.445557,0.089233,11.52,11.1764
Haskell,cyclesort,25000,223.244141,94.758606,0.074524,11.52,11.2108
Haskell,cyclesort,25000,225.162781,95.555359,0.082397,11.52,11.3057
Haskell,heapsort,25000,0.162720,0.053772,0.011414,3.456,0.007488
Haskell,heapsort,25000,0.094849,0.034180,0.004639,3.584,0.005339
Haskell,heapsort,25000,0.071777,0.031372,0.001160,3.584,0.00471
Haskell,heapsort,25000,0.088562,0.029480,0.003418,3.584,0.00518
Haskell,heapsort,25000,0.110168,0.033203,0.004150,3.648,0.005214
Haskell,insertionsort,25000,0.152893,0.052185,0.004883,6.592,0.007522
Haskell,insertionsort,25000,0.177551,0.077698,0.004639,6.592,0.007787
Haskell,insertionsort,25000,0.178772,0.063904,0.004395,6.592,0.00823
Haskell,insertionsort,25000,0.198486,0.063782,0.007690,6.592,0.011666
Haskell,insertionsort,25000,0.194519,0.049866,0.004883,6.592,0.011843
Haskell,mergesort,25000,0.500305,0.215820,0.007935,10.432,0.02457
Haskell,mergesort,25000,0.419983,0.175598,0.005798,10.432,0.02153
Haskell,mergesort,25000,0.396851,0.135071,0.006042,10.496,0.022014
Haskell,mergesort,25000,0.320618,0.127441,0.005798,10.496,0.015544
Haskell,mergesort,25000,0.318665,0.124817,0.005493,10.496,0.015585
Haskell,oddevensort,25000,0.349670,0.120789,0.009094,10.432,0.019015
Haskell,oddevensort,25000,0.345215,0.117004,0.005676,10.476,0.018433
Haskell,oddevensort,25000,0.333618,0.109558,0.005554,10.492,0.019087
Haskell,oddevensort,25000,0.341248,0.115845,0.005554,10.56,0.018702
Haskell,oddevensort,25000,0.366943,0.127197,0.005981,10.56,0.019406
Haskell,quicksort,25000,0.197083,0.072449,0.006775,5.568,0.010129
Haskell,quicksort,25000,0.137756,0.044067,0.004517,5.568,0.008754
Haskell,quicksort,25000,0.151672,0.061768,0.004578,5.568,0.00881
Haskell,quicksort,25000,0.171875,0.062012,0.004761,5.632,0.009014
Haskell,quicksort,25000,0.185974,0.088806,0.004578,5.632,0.008079
Haskell,selectionsort,25000,0.142273,0.049805,0.007080,3.584,0.0068
Haskell,selectionsort,25000,0.143799,0.056763,0.004333,3.584,0.006847
Haskell,selectionsort,25000,0.108643,0.037048,0.002075,3.584,0.005773
Haskell,selectionsort,25000,0.104370,0.048218,0.002441,3.648,0.005386
Haskell,selectionsort,25000,0.158325,0.051086,0.005554,3.648,0.007604
Python,bubblesort,25000,572.862061,244.630676,0.187622,32.552,28.7885
Python,bubblesort,25000,570.966187,243.809814,0.185791,32.552,28.6864
Python,bubblesort,25000,570.700623,243.605286,0.213562,32.552,28.6621
Python,bubblesort,25000,576.053345,245.925659,0.207336,32.592,28.9335
Python,bubblesort,25000,585.696594,250.169250,0.180298,32.592,29.4231
Python,cyclesort,25000,871.443848,371.774170,0.313171,32.776,43.7875
Python,cyclesort,25000,873.907288,372.921631,0.306824,32.808,43.9199
Python,cyclesort,25000,866.691956,369.789368,0.329895,32.808,43.5486
Python,cyclesort,25000,872.934814,372.766479,0.284729,32.808,43.8661
Python,cyclesort,25000,872.161499,372.265442,0.301575,32.808,43.8258
Python,heapsort,25000,3.649963,1.356995,0.021484,32.812,0.196475
Python,heapsort,25000,2.841614,1.192017,0.006104,32.812,0.142581
Python,heapsort,25000,3.473633,1.460938,0.005920,32.812,0.175346
Python,heapsort,25000,2.922729,1.243408,0.005859,32.812,0.146315
Python,heapsort,25000,3.112122,1.300964,0.005859,32.812,0.156548
Python,insertionsort,25000,251.033264,107.142334,0.097290,32.608,12.6121
Python,insertionsort,25000,257.608276,109.907715,0.107239,32.608,12.9411
Python,insertionsort,25000,255.009888,108.785767,0.101929,32.608,12.8116
Python,insertionsort,25000,255.645020,109.148010,0.087891,32.608,12.8423
Python,insertionsort,25000,252.267395,107.728882,0.098694,32.608,12.6722
Python,mergesort,25000,3.269165,1.327820,0.008545,32.736,0.167505
Python,mergesort,25000,2.802368,1.188599,0.006104,32.78,0.14023
Python,mergesort,25000,2.696045,1.121704,0.009827,32.78,0.135924
Python,mergesort,25000,3.020569,1.261658,0.014587,32.78,0.150589
Python,mergesort,25000,2.510864,1.047791,0.005859,32.78,0.127106
Python,oddevensort,25000,600.894653,256.567261,0.213440,32.788,30.185
Python,oddevensort,25000,605.963440,258.796326,0.209167,32.788,30.4363
Python,oddevensort,25000,616.348633,263.243896,0.223267,32.788,30.9575
Python,oddevensort,25000,608.624146,259.905762,0.180054,32.788,30.5742
Python,oddevensort,25000,597.255920,254.986572,0.214172,32.788,30.0056
Python,quicksort,25000,2.660767,1.080688,0.010193,32.6,0.135692
Python,quicksort,25000,1.973877,0.817749,0.006042,32.6,0.099847
Python,quicksort,25000,2.604492,1.088989,0.007141,32.6,0.131227
Python,quicksort,25000,2.324768,0.982544,0.010132,32.6,0.115826
Python,quicksort,25000,2.659058,1.097168,0.012085,32.604,0.133623
Python,selectionsort,25000,268.791504,114.663086,0.109436,32.564,13.5062
Python,selectionsort,25000,268.673706,114.691345,0.097168,32.608,13.4984
Python,selectionsort,25000,272.598511,116.362488,0.101440,32.608,13.6944
Python,selectionsort,25000,268.549194,114.644043,0.096313,32.608,13.4944
Python,selectionsort,25000,265.246094,113.302612,0.087097,32.608,13.3276
Rust,bubblesort,25000,20.608276,8.755493,0.016418,3.52,1.03784
Rust,bubblesort,25000,20.533020,8.679626,0.020813,3.648,1.03804
Rust,bubblesort,25000,20.500793,8.704712,0.008118,3.648,1.03211
Rust,bubblesort,25000,20.332947,8.677368,0.008728,3.712,1.02334
Rust,bubblesort,25000,20.357056,8.637939,0.023071,3.712,1.02637
Rust,cyclesort,25000,5.535217,2.338501,0.013000,3.712,0.279356
Rust,cyclesort,25000,5.449036,2.309265,0.012085,3.712,0.273828
Rust,cyclesort,25000,5.467957,2.338196,0.005920,3.712,0.274019
Rust,cyclesort,25000,5.634460,2.380249,0.011353,3.712,0.282343
Rust,cyclesort,25000,5.714172,2.425903,0.012207,3.712,0.286939
Rust,heapsort,25000,0.223145,0.091003,0.007019,3.452,0.011145
Rust,heapsort,25000,0.183167,0.070312,0.005249,3.584,0.010731
Rust,heapsort,25000,0.221191,0.086243,0.004395,3.584,0.010685
Rust,heapsort,25000,0.211670,0.089905,0.005310,3.648,0.009749
Rust,heapsort,25000,0.178406,0.046204,0.004395,3.648,0.011305
Rust,insertionsort,25000,2.785767,1.170471,0.008850,3.392,0.140018
Rust,insertionsort,25000,3.176086,1.333130,0.005981,3.52,0.161428
Rust,insertionsort,25000,3.164307,1.355591,0.005859,3.584,0.158114
Rust,insertionsort,25000,2.859070,1.186646,0.009949,3.712,0.144972
Rust,insertionsort,25000,3.359009,1.394348,0.012268,3.712,0.169303
Rust,mergesort,25000,0.153992,0.058350,0.007568,3.572,0.008426
Rust,mergesort,25000,0.146606,0.050232,0.005371,3.584,0.007932
Rust,mergesort,25000,0.143860,0.048218,0.004517,3.584,0.008084
Rust,mergesort,25000,0.148315,0.051758,0.004639,3.584,0.008046
Rust,mergesort,25000,0.162292,0.049133,0.004517,3.712,0.008038
Rust,oddevensort,25000,15.436340,6.514954,0.015564,3.712,0.781514
Rust,oddevensort,25000,15.529846,6.602173,0.014587,3.712,0.782252
Rust,oddevensort,25000,15.540588,6.604797,0.011475,3.712,0.783199
Rust,oddevensort,25000,15.655212,6.640747,0.018433,3.712,0.787194
Rust,oddevensort,25000,15.566223,6.579041,0.019104,3.712,0.786643
Rust,quicksort,25000,0.140808,0.053223,0.006775,3.456,0.006908
Rust,quicksort,25000,0.130798,0.045898,0.002258,3.456,0.006492
Rust,quicksort,25000,0.129028,0.042542,0.003784,3.712,0.006723
Rust,quicksort,25000,0.128113,0.042786,0.003296,3.712,0.006798
Rust,quicksort,25000,0.133545,0.046509,0.004578,3.712,0.006765
Rust,selectionsort,25000,7.449036,3.156128,0.006714,3.712,0.375916
Rust,selectionsort,25000,7.412903,3.114136,0.010742,3.712,0.374668
Rust,selectionsort,25000,7.333069,3.133301,0.011230,3.712,0.368383
Rust,selectionsort,25000,7.442993,3.137939,0.008301,3.712,0.375532
Rust,selectionsort,25000,7.109497,3.023010,0.006165,3.712,0.356332
Swift,bubblesort,25000,32.307495,13.759705,0.018372,10.484,1.6259
Swift,bubblesort,25000,31.853088,13.521301,0.033081,10.588,1.60358
Swift,bubblesort,25000,32.030945,13.653137,0.023926,10.588,1.6103
Swift,bubblesort,25000,32.510681,13.829102,0.024231,10.588,1.63875
Swift,bubblesort,25000,31.758423,13.526489,0.022217,10.588,1.59797
Swift,cyclesort,25000,40.168945,17.112610,0.026123,10.552,2.02053
Swift,cyclesort,25000,39.886841,17.016785,0.021301,10.656,2.00661
Swift,cyclesort,25000,39.999939,16.983276,0.018372,10.656,2.01651
Swift,cyclesort,25000,39.945679,17.006226,0.018677,10.656,2.01056
Swift,cyclesort,25000,39.876404,16.975464,0.016357,10.656,2.0076
Swift,heapsort,25000,0.226318,0.085571,0.006958,10.8,0.012022
Swift,heapsort,25000,0.211853,0.078918,0.004761,10.8,0.011082
Swift,heapsort,25000,0.233032,0.106689,0.005249,10.816,0.01127
Swift,heapsort,25000,0.279053,0.109741,0.005249,10.816,0.013713
Swift,heapsort,25000,0.302490,0.106567,0.004578,10.816,0.015644
Swift,insertionsort,25000,11.892029,5.076172,0.008606,10.672,0.59673
Swift,insertionsort,25000,11.569336,4.909668,0.018433,10.672,0.580801
Swift,insertionsort,25000,11.525452,4.928833,0.005737,10.672,0.579262
Swift,insertionsort,25000,12.094849,5.154480,0.005493,10.672,0.607607
Swift,insertionsort,25000,11.702209,4.965698,0.011902,10.672,0.588565
Swift,mergesort,25000,0.373901,0.134705,0.008362,10.936,0.019899
Swift,mergesort,25000,0.368713,0.130920,0.005920,11.056,0.019422
Swift,mergesort,25000,0.367554,0.127441,0.005554,11.056,0.019291
Swift,mergesort,25000,0.403992,0.169189,0.007141,11.056,0.020517
Swift,mergesort,25000,0.478210,0.195984,0.005615,11.056,0.02398
Swift,oddevensort,25000,27.989746,11.904114,0.014587,10.744,1.41063
Swift,oddevensort,25000,27.806641,11.884705,0.007996,10.744,1.39672
Swift,oddevensort,25000,28.360596,12.102844,0.014526,10.744,1.42751
Swift,oddevensort,25000,27.944336,11.894165,0.023804,10.744,1.40674
Swift,oddevensort,25000,27.594543,11.735291,0.015259,10.744,1.39038
Swift,quicksort,25000,0.518188,0.178101,0.009583,11.652,0.027419
Swift,quicksort,25000,0.664612,0.262024,0.005798,11.652,0.0335
Swift,quicksort,25000,0.647217,0.279419,0.005920,11.776,0.032587
Swift,quicksort,25000,0.658997,0.265625,0.005859,11.776,0.03225
Swift,quicksort,25000,0.528198,0.212219,0.006165,11.776,0.027409
Swift,selectionsort,25000,6.643860,2.773499,0.016479,10.532,0.336388
Swift,selectionsort,25000,7.038818,2.997253,0.012207,10.532,0.353075
Swift,selectionsort,25000,6.777222,2.867126,0.008240,10.532,0.342239
Swift,selectionsort,25000,6.588745,2.779480,0.012939,10.624,0.33197
Swift,selectionsort,25000,7.274292,3.090576,0.012390,10.64,0.364527
C,bubblesort,50000,136.257019,58.009094,0.055603,3.52,6.86574
C,bubblesort,50000,136.580444,58.098999,0.055847,3.52,6.88327
C,bubblesort,50000,136.863159,58.257935,0.058350,3.52,6.89634
C,bubblesort,50000,136.435730,58.020325,0.064270,3.52,6.87611
C,bubblesort,50000,136.252258,57.959412,0.049866,3.584,6.86581
C,cyclesort,50000,134.946838,57.453430,0.067078,3.584,6.79429
C,cyclesort,50000,135.324280,57.550842,0.061523,3.712,6.82131
C,cyclesort,50000,134.839050,57.399414,0.045654,3.712,6.79411
C,cyclesort,50000,135.418823,57.275452,0.050964,3.712,6.85463
C,cyclesort,50000,135.265625,57.687500,0.055908,3.712,6.80413
C,heapsort,50000,0.208679,0.077332,0.008240,3.452,0.009413
C,heapsort,50000,0.217834,0.082397,0.004883,3.648,0.010578
C,heapsort,50000,0.231201,0.086548,0.004700,3.712,0.011806
C,heapsort,50000,0.212219,0.091614,0.004761,3.712,0.009881
C,heapsort,50000,0.211975,0.077820,0.004700,3.712,0.010824
C,insertionsort,50000,5.736389,2.341675,0.007080,3.376,0.296497
C,insertionsort,50000,5.705505,2.407715,0.010010,3.456,0.288315
C,insertionsort,50000,5.824219,2.463562,0.014282,3.584,0.292835
C,insertionsort,50000,5.887756,2.484619,0.005920,3.584,0.298099
C,insertionsort,50000,5.725098,2.412231,0.003723,3.584,0.291239
C,mergesort,50000,0.274292,0.099182,0.008728,3.392,0.013689
C,mergesort,50000,0.241028,0.104126,0.004578,3.712,0.012335
C,mergesort,50000,0.219177,0.078003,0.004700,3.712,0.012166
C,mergesort,50000,0.216675,0.086060,0.005310,3.712,0.011231
C,mergesort,50000,0.194336,0.057556,0.004578,3.712,0.010367
C,oddevensort,50000,52.970947,22.401550,0.031677,3.392,2.67995
C,oddevensort,50000,52.886475,22.320251,0.030396,3.52,2.67822
C,oddevensort,50000,53.257385,22.548096,0.021912,3.712,2.69209
C,oddevensort,50000,52.448730,22.175232,0.018250,3.712,2.6547
