Language , Program , Input Size , Package , Core(s) , GPU , DRAM? , Memory (KB) , Time (sec)
Rust, quicksort_50000.sh, 50000, 426.290100 , 178.867310 , 0.184204 , 0.000000 , 2191680, 21.4133 
Rust, quicksort_100000.sh, 100000, 884.180298 , 371.023499 , 0.358093 , 0.000000 , 4332048, 44.4293 
Rust, selectionsort_50000.sh, 50000, 441.578796 , 185.210022 , 0.182556 , 0.000000 , 2178900, 22.1813 
Rust, selectionsort_100000.sh, 100000, 891.675049 , 373.568359 , 0.379822 , 0.000000 , 4316816, 44.8078 
Swift, bubblesort_50000.sh, 50000, 1137.778015 , 483.469971 , 0.386414 , 0.000000 , 236884, 57.1809 
Swift, bubblesort_100000.sh, 100000, 290.311157 , 120.141357 , 0.137207 , 0.000000 , 377936, 14.6485 
Swift, cyclesort_50000.sh, 50000, 1173.236572 , 498.875183 , 0.398193 , 0.000000 , 236452, 58.962 
Swift, cyclesort_100000.sh, 100000, 295.471191 , 122.630493 , 0.124756 , 0.000000 , 377980, 14.8905 
Swift, heapsort_50000.sh, 50000, 1234.755798 , 525.166199 , 0.394470 , 0.000000 , 239884, 62.0524 
Swift, heapsort_100000.sh, 100000, 321.889771 , 133.457764 , 0.147583 , 0.000000 , 381584, 16.2218 
Swift, insertionsort_50000.sh, 50000, 1147.829834 , 487.845093 , 0.412537 , 0.000000 , 237004, 57.659 
Swift, insertionsort_100000.sh, 100000, 294.280884 , 122.120483 , 0.139160 , 0.000000 , 378336, 14.8201 
Swift, mergesort_50000.sh, 50000, 1171.729370 , 498.380432 , 0.423157 , 0.000000 , 237928, 58.8588 
Swift, mergesort_100000.sh, 100000, 319.237732 , 132.346680 , 0.145203 , 0.000000 , 380012, 16.0841 
Swift, oddevensort_50000.sh, 50000, 5.883423 , 2.385376 , 0.011536 , 0.000000 , 98596, 0.30387 
Swift, oddevensort_100000.sh, 100000, 288.486206 , 119.540527 , 0.122375 , 0.000000 , 377856, 14.5411 
Swift, quicksort_50000.sh, 50000, 1226.351379 , 521.329407 , 0.437195 , 0.000000 , 237796, 61.6185 
Swift, quicksort_100000.sh, 100000, 319.995850 , 132.598389 , 0.144226 , 0.000000 , 379780, 16.1353 
Swift, selectionsort_50000.sh, 50000, 1136.985229 , 483.231812 , 0.375549 , 0.000000 , 236988, 57.1114 
Swift, selectionsort_100000.sh, 100000, 293.176514 , 121.474426 , 0.129578 , 0.000000 , 378460, 14.7871 
C, bubblesort_100000.sh, 100000, 4.990784 , 2.014282 , 0.015381 , 0.000000 , 52036, 0.259465 
C, cyclesort_100000.sh, 100000, 5.259583 , 2.140808 , 0.019104 , 0.000000 , 52592, 0.270071 
C, heapsort_100000.sh, 100000, 5.120422 , 2.156067 , 0.016235 , 0.000000 , 51916, 0.258787 
C, insertionsort_100000.sh, 100000, 4.855347 , 2.040588 , 0.015259 , 0.000000 , 51300, 0.245359 
C, mergesort_100000.sh, 100000, 5.338867 , 2.247864 , 0.014526 , 0.000000 , 53484, 0.267928 
C, oddevensort_100000.sh, 100000, 4.832703 , 2.030151 , 0.019714 , 0.000000 , 52504, 0.243518 
C, quicksort_100000.sh, 100000, 5.302917 , 2.213440 , 0.020569 , 0.000000 , 52172, 0.267077 
C, selectionsort_100000.sh, 100000, 4.665039 , 1.973572 , 0.017883 , 0.000000 , 51752, 0.232679 
C++, bubblesort_100000.sh, 100000, 14.414978 , 6.084290 , 0.026978 , 0.000000 , 116548, 0.723897 
C++, cyclesort_100000.sh, 100000, 14.859192 , 6.287537 , 0.018250 , 0.000000 , 116372, 0.747625 
C++, heapsort_100000.sh, 100000, 14.987122 , 6.264526 , 0.025635 , 0.000000 , 116012, 0.758321 
C++, insertionsort_100000.sh, 100000, 14.541504 , 6.094666 , 0.019531 , 0.000000 , 115972, 0.736231 
C++, mergesort_100000.sh, 100000, 15.711853 , 6.613037 , 0.030457 , 0.000000 , 117664, 0.791041 
C++, oddevensort_100000.sh, 100000, 14.888977 , 6.264282 , 0.017273 , 0.000000 , 116604, 0.750544 
C++, quicksort_100000.sh, 100000, 14.706360 , 6.188477 , 0.019104 , 0.000000 , 114552, 0.740023 
C++, selectionsort_100000.sh, 100000, 14.814087 , 6.245667 , 0.020264 , 0.000000 , 115492, 0.746415 
C#, bubblesort_100000.sh, 100000, 14.710144 , 6.187561 , 0.022827 , 0.000000 , 73560, 0.741822 
C#, cyclesort_100000.sh, 100000, 14.801208 , 6.228943 , 0.023743 , 0.000000 , 71300, 0.745996 
C#, heapsort_100000.sh, 100000, 14.704651 , 6.204590 , 0.016846 , 0.000000 , 71464, 0.741556 
C#, insertionsort_100000.sh, 100000, 14.737549 , 6.219727 , 0.013855 , 0.000000 , 71416, 0.741514 
C#, mergesort_100000.sh, 100000, 14.765625 , 6.198975 , 0.021606 , 0.000000 , 73588, 0.745712 
C#, oddevensort_100000.sh, 100000, 14.771118 , 6.221924 , 0.023132 , 0.000000 , 71400, 0.743682 
C#, quicksort_100000.sh, 100000, 14.676758 , 6.158447 , 0.013550 , 0.000000 , 73452, 0.741182 
C#, selectionsort_100000.sh, 100000, 14.489563 , 6.116455 , 0.010681 , 0.000000 , 73544, 0.73071 
Go, bubblesort_100000.sh, 100000, 3.756653 , 1.437866 , 0.011475 , 0.000000 , 57396, 0.199111 
Go, cyclesort_100000.sh, 100000, 3.512512 , 1.311829 , 0.008423 , 0.000000 , 57948, 0.190164 
Go, heapsort_100000.sh, 100000, 3.190369 , 1.240601 , 0.010376 , 0.000000 , 57736, 0.168396 
Go, insertionsort_100000.sh, 100000, 3.678833 , 1.445007 , 0.008301 , 0.000000 , 56940, 0.191085 
Go, mergesort_100000.sh, 100000, 3.706482 , 1.450012 , 0.010681 , 0.000000 , 57452, 0.193949 
Go, oddevensort_100000.sh, 100000, 3.460815 , 1.258911 , 0.012634 , 0.000000 , 57744, 0.188778 
Go, quicksort_100000.sh, 100000, 3.213196 , 1.292114 , 0.008545 , 0.000000 , 55752, 0.164298 
Go, selectionsort_100000.sh, 100000, 3.642090 , 1.484741 , 0.011597 , 0.000000 , 55132, 0.184867 
Haskell, bubblesort_100000.sh, 100000, 1129.486572 , 467.843445 , 0.435608 , 0.000000 , 1687300, 56.7714 
Haskell, cyclesort_100000.sh, 100000, 2258.046936 , 934.455688 , 0.793640 , 0.000000 , 2462452, 113.494 
Haskell, heapsort_100000.sh, 100000, 1129.958252 , 468.125732 , 0.434509 , 0.000000 , 1687116, 56.8053 
Haskell, insertionsort_100000.sh, 100000, 1159.749023 , 480.503357 , 0.429443 , 0.000000 , 2084992, 58.2925 
Haskell, mergesort_100000.sh, 100000, 1154.087585 , 477.624451 , 0.470703 , 0.000000 , 2067764, 57.9988 
Haskell, oddevensort_100000.sh, 100000, 1076.149048 , 445.615234 , 0.433228 , 0.000000 , 1939760, 54.0757 
Haskell, quicksort_100000.sh, 100000, 1130.053833 , 467.430176 , 0.464722 , 0.000000 , 1950472, 56.816 
Haskell, selectionsort_100000.sh, 100000, 1227.549011 , 508.465271 , 0.465576 , 0.000000 , 2192388, 61.7026 
Rust, bubblesort_100000.sh, 100000, 873.103394 , 365.874207 , 0.373413 , 0.000000 , 4327784, 43.8657 
Rust, cyclesort_100000.sh, 100000, 922.489868 , 386.794922 , 0.372925 , 0.000000 , 4317672, 46.3481 
Rust, heapsort_100000.sh, 100000, 861.740784 , 361.138977 , 0.366211 , 0.000000 , 4315276, 43.286 
Rust, insertionsort_100000.sh, 100000, 885.702759 , 371.405579 , 0.365967 , 0.000000 , 4319508, 44.4867 
Rust, mergesort_100000.sh, 100000, 872.585754 , 366.127808 , 0.365112 , 0.000000 , 4354112, 43.8313 
Rust, oddevensort_100000.sh, 100000, 893.243286 , 374.435913 , 0.362000 , 0.000000 , 4321048, 44.8811 
Rust, quicksort_100000.sh, 100000, 854.038818 , 358.313049 , 0.316467 , 0.000000 , 4341656, 42.9044 
Rust, selectionsort_100000.sh, 100000, 879.403870 , 368.610779 , 0.358643 , 0.000000 , 4312892, 44.1747 
Swift, bubblesort_100000.sh, 100000, 294.330688 , 121.856384 , 0.139282 , 0.000000 , 378124, 14.8543 
Swift, cyclesort_100000.sh, 100000, 288.470093 , 119.159424 , 0.122864 , 0.000000 , 377584, 14.578 
Swift, heapsort_100000.sh, 100000, 325.487000 , 135.069580 , 0.148071 , 0.000000 , 381612, 16.4027 
Swift, insertionsort_100000.sh, 100000, 294.030640 , 122.043518 , 0.128418 , 0.000000 , 378216, 14.8188 
Swift, mergesort_100000.sh, 100000, 320.413025 , 132.877136 , 0.135437 , 0.000000 , 379896, 16.1576 
Swift, oddevensort_100000.sh, 100000, 287.886597 , 119.435913 , 0.117981 , 0.000000 , 377820, 14.5061 
Swift, quicksort_100000.sh, 100000, 319.351074 , 132.355896 , 0.146118 , 0.000000 , 379856, 16.0961 
Swift, selectionsort_100000.sh, 100000, 288.346741 , 119.456909 , 0.138306 , 0.000000 , 378276, 14.5362 
C, bubblesort_100000.sh, 100000, 4.888489 , 2.029175 , 0.012329 , 0.000000 , 51940, 0.249197 
C, cyclesort_100000.sh, 100000, 5.157776 , 2.125122 , 0.014954 , 0.000000 , 52428, 0.264202 
C, heapsort_100000.sh, 100000, 5.130249 , 2.129333 , 0.016479 , 0.000000 , 52072, 0.259751 
C, insertionsort_100000.sh, 100000, 4.905457 , 2.032349 , 0.020264 , 0.000000 , 51236, 0.247952 
C, mergesort_100000.sh, 100000, 5.364929 , 2.169739 , 0.015198 , 0.000000 , 53328, 0.27852 
C, oddevensort_100000.sh, 100000, 5.110107 , 2.118164 , 0.016235 , 0.000000 , 52580, 0.258298 
C, quicksort_100000.sh, 100000, 5.361572 , 2.179688 , 0.023621 , 0.000000 , 52000, 0.274915 
C, selectionsort_100000.sh, 100000, 5.023193 , 2.068909 , 0.016113 , 0.000000 , 51936, 0.255706 
C++, bubblesort_100000.sh, 100000, 14.615723 , 6.119202 , 0.023499 , 0.000000 , 116424, 0.738629 
C++, cyclesort_100000.sh, 100000, 14.763306 , 6.217102 , 0.021667 , 0.000000 , 114844, 0.745233 
C++, heapsort_100000.sh, 100000, 14.896790 , 6.212646 , 0.020630 , 0.000000 , 114700, 0.754068 
C++, insertionsort_100000.sh, 100000, 14.572021 , 6.146545 , 0.025696 , 0.000000 , 115772, 0.731773 
C++, mergesort_100000.sh, 100000, 15.652588 , 6.502991 , 0.029724 , 0.000000 , 117488, 0.796128 
C++, oddevensort_100000.sh, 100000, 14.735718 , 6.177124 , 0.015625 , 0.000000 , 116084, 0.745869 
C++, quicksort_100000.sh, 100000, 14.607178 , 6.112427 , 0.017761 , 0.000000 , 115988, 0.739366 
C++, selectionsort_100000.sh, 100000, 14.659302 , 6.137939 , 0.028442 , 0.000000 , 116224, 0.739818 
C#, bubblesort_100000.sh, 100000, 14.596191 , 6.141296 , 0.023865 , 0.000000 , 71456, 0.735957 
C#, cyclesort_100000.sh, 100000, 14.553162 , 6.132751 , 0.012451 , 0.000000 , 73532, 0.734521 
C#, heapsort_100000.sh, 100000, 14.585510 , 6.133667 , 0.012268 , 0.000000 , 73456, 0.738662 
C#, insertionsort_100000.sh, 100000, 14.719238 , 6.212769 , 0.024231 , 0.000000 , 73352, 0.73948 
C#, mergesort_100000.sh, 100000, 14.695007 , 6.169312 , 0.023560 , 0.000000 , 71572, 0.742092 
C#, oddevensort_100000.sh, 100000, 14.390259 , 6.108582 , 0.013550 , 0.000000 , 73496, 0.723423 
C#, quicksort_100000.sh, 100000, 14.287476 , 6.066101 , 0.010498 , 0.000000 , 73584, 0.717412 
C#, selectionsort_100000.sh, 100000, 14.566284 , 6.119141 , 0.025208 , 0.000000 , 69336, 0.735265 
Go, bubblesort_100000.sh, 100000, 3.288147 , 1.242676 , 0.008606 , 0.000000 , 58056, 0.175883 
Go, cyclesort_100000.sh, 100000, 3.562317 , 1.474731 , 0.009521 , 0.000000 , 55544, 0.178039 
Go, heapsort_100000.sh, 100000, 3.791626 , 1.445312 , 0.010681 , 0.000000 , 55876, 0.201682 
Go, insertionsort_100000.sh, 100000, 3.333557 , 1.281555 , 0.010010 , 0.000000 , 57804, 0.17571 
Go, mergesort_100000.sh, 100000, 3.300232 , 1.288147 , 0.008240 , 0.000000 , 57520, 0.172716 
Go, oddevensort_100000.sh, 100000, 3.715393 , 1.447388 , 0.008789 , 0.000000 , 55464, 0.194588 
Go, quicksort_100000.sh, 100000, 3.791565 , 1.397644 , 0.012024 , 0.000000 , 57228, 0.206018 
Go, selectionsort_100000.sh, 100000, 3.525330 , 1.378296 , 0.010315 , 0.000000 , 55044, 0.185042 
Haskell, bubblesort_100000.sh, 100000, 1125.119690 , 465.973572 , 0.416626 , 0.000000 , 2012212, 56.5663 
Haskell, cyclesort_100000.sh, 100000, 2276.164734 , 941.963196 , 0.774048 , 0.000000 , 2133712, 114.43 
Haskell, heapsort_100000.sh, 100000, 1146.114502 , 474.508301 , 0.422974 , 0.000000 , 1693452, 57.61 
Haskell, insertionsort_100000.sh, 100000, 1157.800659 , 479.221069 , 0.441711 , 0.000000 , 2110616, 58.2008 
Haskell, mergesort_100000.sh, 100000, 1159.392090 , 480.174927 , 0.467896 , 0.000000 , 2061364, 58.2548 
Haskell, oddevensort_100000.sh, 100000, 1068.815002 , 442.503418 , 0.424927 , 0.000000 , 1858412, 53.7184 
Haskell, quicksort_100000.sh, 100000, 1123.879761 , 465.496338 , 0.417603 , 0.000000 , 1684548, 56.5008 
Haskell, selectionsort_100000.sh, 100000, 1219.750732 , 505.099915 , 0.465027 , 0.000000 , 2196668, 61.2978 
Rust, bubblesort_100000.sh, 100000, 875.014832 , 366.611633 , 0.366028 , 0.000000 , 4320656, 43.9515 
Rust, cyclesort_100000.sh, 100000, 896.863708 , 375.871521 , 0.390137 , 0.000000 , 4315840, 45.0475 
Rust, heapsort_100000.sh, 100000, 895.550537 , 375.721558 , 0.380005 , 0.000000 , 4309380, 44.9958 
Rust, insertionsort_100000.sh, 100000, 859.028870 , 359.918457 , 0.364807 , 0.000000 , 4314960, 43.1558 
Rust, mergesort_100000.sh, 100000, 891.807312 , 373.905457 , 0.371033 , 0.000000 , 4378380, 44.811 
Rust, oddevensort_100000.sh, 100000, 901.803223 , 377.855652 , 0.381592 , 0.000000 , 4307564, 45.303 
Rust, quicksort_100000.sh, 100000, 889.307922 , 373.096069 , 0.367004 , 0.000000 , 4335548, 44.6766 
Rust, selectionsort_100000.sh, 100000, 874.228333 , 366.232483 , 0.368347 , 0.000000 , 4314468, 43.916 
Swift, bubblesort_100000.sh, 100000, 289.040649 , 119.843994 , 0.127625 , 0.000000 , 378240, 14.5663 
Swift, cyclesort_100000.sh, 100000, 294.099548 , 122.020874 , 0.133972 , 0.000000 , 378144, 14.818 
Swift, heapsort_100000.sh, 100000, 323.279480 , 134.143555 , 0.145264 , 0.000000 , 381696, 16.2879 
Swift, insertionsort_100000.sh, 100000, 290.500671 , 120.454346 , 0.144592 , 0.000000 , 378348, 14.6401 
Swift, mergesort_100000.sh, 100000, 321.065674 , 133.067139 , 0.151062 , 0.000000 , 379812, 16.1897 
Swift, oddevensort_100000.sh, 100000, 289.971985 , 120.222168 , 0.128906 , 0.000000 , 377732, 14.6183 
Swift, quicksort_100000.sh, 100000, 318.150757 , 131.991394 , 0.139465 , 0.000000 , 379780, 16.0351 
Swift, selectionsort_100000.sh, 100000, 290.219116 , 120.213806 , 0.122070 , 0.000000 , 378520, 14.6485 
C, bubblesort_100000.sh, 100000, 4.707336 , 1.956177 , 0.016357 , 0.000000 , 51944, 0.23927 
C, cyclesort_100000.sh, 100000, 5.344727 , 2.163818 , 0.029175 , 0.000000 , 52332, 0.273993 
C, heapsort_100000.sh, 100000, 5.157288 , 2.155640 , 0.014771 , 0.000000 , 51804, 0.260857 
C, insertionsort_100000.sh, 100000, 4.913635 , 2.033936 , 0.015808 , 0.000000 , 51172, 0.249664 
C, mergesort_100000.sh, 100000, 5.464172 , 2.266113 , 0.020203 , 0.000000 , 53024, 0.275378 
C, oddevensort_100000.sh, 100000, 5.013428 , 2.041382 , 0.011414 , 0.000000 , 52300, 0.25725 
C, quicksort_100000.sh, 100000, 5.200256 , 2.188293 , 0.010803 , 0.000000 , 52160, 0.261811 
C, selectionsort_100000.sh, 100000, 4.962585 , 2.069702 , 0.011414 , 0.000000 , 51612, 0.250315 
C++, bubblesort_100000.sh, 100000, 14.595215 , 6.115906 , 0.021179 , 0.000000 , 115188, 0.737071 
C++, cyclesort_100000.sh, 100000, 15.008911 , 6.315247 , 0.022400 , 0.000000 , 115228, 0.756801 
C++, heapsort_100000.sh, 100000, 14.879211 , 6.234070 , 0.020569 , 0.000000 , 114752, 0.75327 
C++, insertionsort_100000.sh, 100000, 14.404602 , 6.107788 , 0.015930 , 0.000000 , 114052, 0.722456 
C++, mergesort_100000.sh, 100000, 15.776123 , 6.626953 , 0.031189 , 0.000000 , 116476, 0.796376 
C++, oddevensort_100000.sh, 100000, 14.894165 , 6.284546 , 0.030701 , 0.000000 , 117248, 0.748144 
C++, quicksort_100000.sh, 100000, 14.575562 , 6.133972 , 0.032593 , 0.000000 , 118232, 0.731002 
C++, selectionsort_100000.sh, 100000, 14.360779 , 6.032532 , 0.015869 , 0.000000 , 118556, 0.72577 
C#, bubblesort_100000.sh, 100000, 14.641968 , 6.149963 , 0.021729 , 0.000000 , 69592, 0.741558 
C#, cyclesort_100000.sh, 100000, 14.702148 , 6.178345 , 0.020020 , 0.000000 , 73312, 0.74309 
C#, heapsort_100000.sh, 100000, 14.578674 , 6.170227 , 0.014404 , 0.000000 , 71264, 0.733933 
C#, insertionsort_100000.sh, 100000, 14.160706 , 5.995850 , 0.009338 , 0.000000 , 73492, 0.714353 
C#, mergesort_100000.sh, 100000, 14.507263 , 6.146118 , 0.012451 , 0.000000 , 73508, 0.729199 
C#, oddevensort_100000.sh, 100000, 14.543701 , 6.147522 , 0.014221 , 0.000000 , 75644, 0.73114 
C#, quicksort_100000.sh, 100000, 14.612244 , 6.173279 , 0.019897 , 0.000000 , 71316, 0.734225 
C#, selectionsort_100000.sh, 100000, 14.592773 , 6.147217 , 0.008728 , 0.000000 , 73344, 0.737211 
Go, bubblesort_100000.sh, 100000, 3.655640 , 1.488220 , 0.014282 , 0.000000 , 57540, 0.186174 
Go, cyclesort_100000.sh, 100000, 3.726807 , 1.406311 , 0.008301 , 0.000000 , 59640, 0.198482 
Go, heapsort_100000.sh, 100000, 3.164734 , 1.132629 , 0.007996 , 0.000000 , 57964, 0.174199 
Go, insertionsort_100000.sh, 100000, 3.515442 , 1.356262 , 0.008484 , 0.000000 , 56692, 0.184291 
Go, mergesort_100000.sh, 100000, 3.682861 , 1.432922 , 0.011169 , 0.000000 , 55412, 0.192491 
Go, oddevensort_100000.sh, 100000, 3.653381 , 1.399170 , 0.022583 , 0.000000 , 56156, 0.191477 
Go, quicksort_100000.sh, 100000, 3.371826 , 1.255554 , 0.010864 , 0.000000 , 55272, 0.181227 
Go, selectionsort_100000.sh, 100000, 3.444641 , 1.239685 , 0.008118 , 0.000000 , 58152, 0.190202 
Haskell, bubblesort_100000.sh, 100000, 1111.034241 , 460.204773 , 0.402588 , 0.000000 , 1745744, 55.844 
Haskell, cyclesort_100000.sh, 100000, 2265.363098 , 937.500305 , 0.840454 , 0.000000 , 2537752, 113.854 
Haskell, heapsort_100000.sh, 100000, 1126.277100 , 466.450195 , 0.410278 , 0.000000 , 1873192, 56.6202 
Haskell, insertionsort_100000.sh, 100000, 1130.281738 , 467.800537 , 0.460693 , 0.000000 , 1697952, 56.7943 
Haskell, mergesort_100000.sh, 100000, 1140.743835 , 472.063660 , 0.432678 , 0.000000 , 1898948, 57.3321 
Haskell, oddevensort_100000.sh, 100000, 1058.549377 , 438.102051 , 0.408630 , 0.000000 , 1887944, 53.2029 
Haskell, quicksort_100000.sh, 100000, 1121.784729 , 464.559692 , 0.423340 , 0.000000 , 1919216, 56.3866 
Haskell, selectionsort_100000.sh, 100000, 1183.148254 , 489.656067 , 0.467590 , 0.000000 , 1748096, 59.4566 
Rust, bubblesort_100000.sh, 100000, 919.553772 , 385.420715 , 0.385986 , 0.000000 , 4323612, 46.2027 
Rust, cyclesort_100000.sh, 100000, 870.413025 , 364.886414 , 0.353455 , 0.000000 , 4335368, 43.7279 
Rust, heapsort_100000.sh, 100000, 901.868774 , 378.179626 , 0.365845 , 0.000000 , 4313720, 45.3167 
Rust, insertionsort_100000.sh, 100000, 862.338257 , 361.522949 , 0.343262 , 0.000000 , 4317764, 43.3218 
Rust, mergesort_100000.sh, 100000, 846.422302 , 355.077820 , 0.356384 , 0.000000 , 4379056, 42.524 
Rust, oddevensort_100000.sh, 100000, 883.089111 , 370.039612 , 0.375488 , 0.000000 , 4331132, 44.3616 
Rust, quicksort_100000.sh, 100000, 847.406799 , 355.488403 , 0.333862 , 0.000000 , 4345200, 42.552 
Rust, selectionsort_100000.sh, 100000, 885.786316 , 371.466492 , 0.360962 , 0.000000 , 4313428, 44.4866 
Swift, bubblesort_100000.sh, 100000, 289.545715 , 120.121033 , 0.120605 , 0.000000 , 378028, 14.5899 
Swift, cyclesort_100000.sh, 100000, 295.128906 , 122.156067 , 0.125793 , 0.000000 , 378124, 14.9048 
Swift, heapsort_100000.sh, 100000, 327.962830 , 136.115112 , 0.140015 , 0.000000 , 381644, 16.5284 
Swift, insertionsort_100000.sh, 100000, 294.302856 , 122.008911 , 0.134033 , 0.000000 , 378096, 14.8409 
Swift, mergesort_100000.sh, 100000, 320.841980 , 132.894104 , 0.144531 , 0.000000 , 379960, 16.1795 
Swift, oddevensort_100000.sh, 100000, 288.769470 , 119.534973 , 0.137451 , 0.000000 , 377884, 14.5698 
Swift, quicksort_100000.sh, 100000, 325.057861 , 134.683472 , 0.125183 , 0.000000 , 379612, 16.4024 
Swift, selectionsort_100000.sh, 100000, 289.610718 , 119.914856 , 0.140991 , 0.000000 , 378396, 14.6051 
C, bubblesort_100000.sh, 100000, 4.997498 , 2.060364 , 0.018860 , 0.000000 , 52068, 0.255466 
C, cyclesort_100000.sh, 100000, 5.186462 , 2.147888 , 0.015442 , 0.000000 , 52432, 0.26263 
C, heapsort_100000.sh, 100000, 5.090027 , 2.135803 , 0.015808 , 0.000000 , 52072, 0.256524 
C, insertionsort_100000.sh, 100000, 4.930237 , 2.025513 , 0.015747 , 0.000000 , 51304, 0.251589 
C, mergesort_100000.sh, 100000, 5.356140 , 2.197144 , 0.017761 , 0.000000 , 53388, 0.273889 
C, oddevensort_100000.sh, 100000, 5.097351 , 2.039856 , 0.013367 , 0.000000 , 52300, 0.264552 
C, quicksort_100000.sh, 100000, 5.520752 , 2.271423 , 0.018738 , 0.000000 , 52068, 0.281929 
C, selectionsort_100000.sh, 100000, 5.003052 , 2.080200 , 0.016052 , 0.000000 , 51936, 0.254045 
C++, bubblesort_100000.sh, 100000, 14.590332 , 6.139343 , 0.019714 , 0.000000 , 117400, 0.737727 
C++, cyclesort_100000.sh, 100000, 14.867554 , 6.247559 , 0.024658 , 0.000000 , 117460, 0.750151 
C++, heapsort_100000.sh, 100000, 14.790833 , 6.156250 , 0.020813 , 0.000000 , 118132, 0.750916 
C++, insertionsort_100000.sh, 100000, 14.628723 , 6.116089 , 0.021118 , 0.000000 , 116856, 0.740476 
C++, mergesort_100000.sh, 100000, 15.646973 , 6.574585 , 0.020325 , 0.000000 , 119180, 0.78924 
C++, oddevensort_100000.sh, 100000, 14.618896 , 6.120605 , 0.024597 , 0.000000 , 118916, 0.739388 
C++, quicksort_100000.sh, 100000, 14.748535 , 6.222473 , 0.019348 , 0.000000 , 116908, 0.741773 
C++, selectionsort_100000.sh, 100000, 14.858704 , 6.273010 , 0.028137 , 0.000000 , 118108, 0.745696 
C#, bubblesort_100000.sh, 100000, 14.419739 , 6.103699 , 0.013428 , 0.000000 , 71500, 0.726129 
C#, cyclesort_100000.sh, 100000, 14.410217 , 6.066467 , 0.016785 , 0.000000 , 73616, 0.727338 
C#, heapsort_100000.sh, 100000, 14.433716 , 6.055237 , 0.013672 , 0.000000 , 71528, 0.730878 
C#, insertionsort_100000.sh, 100000, 14.358398 , 6.053955 , 0.021484 , 0.000000 , 71528, 0.724105 
C#, mergesort_100000.sh, 100000, 14.521301 , 6.118713 , 0.014160 , 0.000000 , 71664, 0.733342 
C#, oddevensort_100000.sh, 100000, 14.445984 , 6.122253 , 0.017212 , 0.000000 , 73712, 0.724446 
C#, quicksort_100000.sh, 100000, 14.462402 , 6.130859 , 0.010742 , 0.000000 , 73188, 0.728376 
C#, selectionsort_100000.sh, 100000, 14.532043 , 6.149170 , 0.021057 , 0.000000 , 77544, 0.731724 
Go, bubblesort_100000.sh, 100000, 3.678894 , 1.445129 , 0.009216 , 0.000000 , 57280, 0.191435 
Go, cyclesort_100000.sh, 100000, 3.746094 , 1.458069 , 0.015381 , 0.000000 , 58064, 0.195752 
Go, heapsort_100000.sh, 100000, 3.205383 , 1.259338 , 0.008423 , 0.000000 , 58132, 0.1661 
Go, insertionsort_100000.sh, 100000, 3.336426 , 1.357117 , 0.008179 , 0.000000 , 55584, 0.169281 
Go, mergesort_100000.sh, 100000, 3.647156 , 1.501709 , 0.008118 , 0.000000 , 57904, 0.185513 
Go, oddevensort_100000.sh, 100000, 3.442017 , 1.382690 , 0.010498 , 0.000000 , 56764, 0.177051 
Go, quicksort_100000.sh, 100000, 3.110168 , 1.215820 , 0.008301 , 0.000000 , 58192, 0.162508 
Go, selectionsort_100000.sh, 100000, 3.542786 , 1.470276 , 0.011658 , 0.000000 , 56176, 0.178344 
Haskell, bubblesort_100000.sh, 100000, 1113.259949 , 460.861511 , 0.430725 , 0.000000 , 1689636, 55.9649 
Haskell, cyclesort_100000.sh, 100000, 2239.367371 , 927.003784 , 0.802612 , 0.000000 , 2045036, 112.531 
Haskell, heapsort_100000.sh, 100000, 1135.790710 , 470.833008 , 0.410339 , 0.000000 , 1693768, 57.0794 
Haskell, insertionsort_100000.sh, 100000, 1143.988708 , 473.690613 , 0.437134 , 0.000000 , 2087544, 57.5114 
Haskell, mergesort_100000.sh, 100000, 1137.214905 , 470.372559 , 0.475281 , 0.000000 , 1823792, 57.1578 
Haskell, oddevensort_100000.sh, 100000, 1064.189392 , 440.475647 , 0.415894 , 0.000000 , 1908800, 53.477 
Haskell, quicksort_100000.sh, 100000, 1101.945190 , 456.270752 , 0.438599 , 0.000000 , 1933420, 55.3814 
Haskell, selectionsort_100000.sh, 100000, 1215.787476 , 503.384888 , 0.494141 , 0.000000 , 2162988, 61.0981 
Rust, bubblesort_100000.sh, 100000, 889.584961 , 372.964905 , 0.373962 , 0.000000 , 4337140, 44.6903 
Rust, cyclesort_100000.sh, 100000, 917.546997 , 384.547424 , 0.382080 , 0.000000 , 4318448, 46.1087 
Rust, heapsort_100000.sh, 100000, 901.260132 , 377.904175 , 0.384888 , 0.000000 , 4310956, 45.2701 
Rust, insertionsort_100000.sh, 100000, 907.714355 , 380.542114 , 0.356812 , 0.000000 , 4315208, 45.6137 
Rust, mergesort_100000.sh, 100000, 847.269897 , 355.172668 , 0.349182 , 0.000000 , 4362684, 42.5659 
Rust, oddevensort_100000.sh, 100000, 892.194946 , 374.306458 , 0.334778 , 0.000000 , 4315816, 44.8034 
Rust, quicksort_100000.sh, 100000, 847.088806 , 355.664124 , 0.340210 , 0.000000 , 4337532, 42.5423 
Rust, selectionsort_100000.sh, 100000, 868.032288 , 363.860535 , 0.363159 , 0.000000 , 4317620, 43.6062 
Swift, bubblesort_100000.sh, 100000, 288.987549 , 119.498413 , 0.123108 , 0.000000 , 378048, 14.5938 
Swift, cyclesort_100000.sh, 100000, 288.285217 , 119.378662 , 0.138611 , 0.000000 , 377976, 14.5369 
