Language , Program , Input Size , Package , Core(s) , GPU , DRAM? , Memory (KB) , Time (sec)
C, bubblesort_25000, 25000, 33.747070 , 17.810547 , 0.031250 , 0.000000 , 3584, 1.39537 
C, bubblesort_25000, 25000, 33.727234 , 17.794983 , 0.012756 , 0.000000 , 3584, 1.39557 
C, bubblesort_25000, 25000, 34.031189 , 17.943176 , 0.009094 , 0.000000 , 3584, 1.41106 
C, bubblesort_25000, 25000, 34.242920 , 18.149597 , 0.018188 , 0.000000 , 3584, 1.40853 
C, bubblesort_25000, 25000, 34.042664 , 18.058411 , 0.011230 , 0.000000 , 3712, 1.4008 
C, cyclesort_25000, 25000, 34.417419 , 18.122070 , 0.017090 , 0.000000 , 3648, 1.42809 
C, cyclesort_25000, 25000, 34.935059 , 18.599182 , 0.028137 , 0.000000 , 3648, 1.43014 
C, cyclesort_25000, 25000, 34.773254 , 18.432373 , 0.011597 , 0.000000 , 3712, 1.43165 
C, cyclesort_25000, 25000, 34.593018 , 18.331177 , 0.014526 , 0.000000 , 3712, 1.42435 
C, cyclesort_25000, 25000, 34.967896 , 18.476257 , 0.009583 , 0.000000 , 3712, 1.44716 
C, heapsort_25000, 25000, 0.137634 , 0.065979 , 0.000000 , 0.000000 , 3712, 0.005487 
C, heapsort_25000, 25000, 0.192017 , 0.096069 , 0.004944 , 0.000000 , 3712, 0.006586 
C, heapsort_25000, 25000, 0.140137 , 0.070496 , 0.004272 , 0.000000 , 3712, 0.00614 
C, heapsort_25000, 25000, 0.181641 , 0.086670 , 0.004456 , 0.000000 , 3712, 0.006251 
C, heapsort_25000, 25000, 0.163879 , 0.081299 , 0.004089 , 0.000000 , 3712, 0.00718 
C, insertionsort_25000, 25000, 1.661560 , 0.862671 , 0.009399 , 0.000000 , 3520, 0.069132 
C, insertionsort_25000, 25000, 1.397583 , 0.707764 , 0.006958 , 0.000000 , 3584, 0.060119 
C, insertionsort_25000, 25000, 1.390381 , 0.730957 , 0.006714 , 0.000000 , 3584, 0.05679 
C, insertionsort_25000, 25000, 1.874817 , 0.986511 , 0.010681 , 0.000000 , 3584, 0.076179 
C, insertionsort_25000, 25000, 1.580139 , 0.809387 , 0.012573 , 0.000000 , 3584, 0.065985 
C, mergesort_25000, 25000, 0.130615 , 0.071777 , 0.005249 , 0.000000 , 3584, 0.005654 
C, mergesort_25000, 25000, 0.119080 , 0.063843 , 0.002258 , 0.000000 , 3584, 0.005313 
C, mergesort_25000, 25000, 0.114685 , 0.065857 , 0.001953 , 0.000000 , 3584, 0.005391 
C, mergesort_25000, 25000, 0.122742 , 0.067383 , 0.004395 , 0.000000 , 3584, 0.005622 
C, mergesort_25000, 25000, 0.125854 , 0.068054 , 0.004211 , 0.000000 , 3584, 0.005245 
C, oddevensort_25000, 25000, 12.813171 , 6.763062 , 0.010437 , 0.000000 , 3456, 0.529097 
C, oddevensort_25000, 25000, 13.141968 , 7.094788 , 0.013611 , 0.000000 , 3712, 0.527964 
C, oddevensort_25000, 25000, 13.364929 , 7.150757 , 0.012146 , 0.000000 , 3712, 0.542077 
C, oddevensort_25000, 25000, 12.865967 , 6.862671 , 0.012268 , 0.000000 , 3712, 0.525225 
C, oddevensort_25000, 25000, 12.713745 , 6.703247 , 0.000000 , 0.000000 , 3712, 0.529422 
C, quicksort_25000, 25000, 0.153870 , 0.063782 , 0.008240 , 0.000000 , 3648, 0.005452 
C, quicksort_25000, 25000, 0.148987 , 0.065491 , 0.004944 , 0.000000 , 3648, 0.005211 
C, quicksort_25000, 25000, 0.122253 , 0.060669 , 0.000427 , 0.000000 , 3648, 0.004467 
C, quicksort_25000, 25000, 0.121643 , 0.053467 , 0.004578 , 0.000000 , 3648, 0.005032 
C, quicksort_25000, 25000, 0.122498 , 0.064514 , 0.003418 , 0.000000 , 3712, 0.00502 
C, selectionsort_25000, 25000, 4.692566 , 2.443542 , 0.009705 , 0.000000 , 3456, 0.194305 
C, selectionsort_25000, 25000, 4.832214 , 2.565674 , 0.014587 , 0.000000 , 3584, 0.196986 
C, selectionsort_25000, 25000, 4.789856 , 2.521790 , 0.009949 , 0.000000 , 3712, 0.196771 
C, selectionsort_25000, 25000, 4.471863 , 2.370667 , 0.006897 , 0.000000 , 3712, 0.184383 
C, selectionsort_25000, 25000, 4.430603 , 2.346375 , 0.005981 , 0.000000 , 3712, 0.180283 
C++, bubblesort_25000, 25000, 34.127747 , 17.899292 , 0.028564 , 0.000000 , 3912, 1.4219 
C++, bubblesort_25000, 25000, 34.257935 , 17.927795 , 0.010376 , 0.000000 , 3912, 1.42914 
C++, bubblesort_25000, 25000, 34.370972 , 18.095886 , 0.025391 , 0.000000 , 3912, 1.42524 
C++, bubblesort_25000, 25000, 34.300720 , 18.080811 , 0.015381 , 0.000000 , 3912, 1.42081 
C++, bubblesort_25000, 25000, 34.477783 , 18.145447 , 0.032349 , 0.000000 , 3912, 1.42783 
C++, cyclesort_25000, 25000, 37.651672 , 19.663574 , 0.026672 , 0.000000 , 3840, 1.57327 
C++, cyclesort_25000, 25000, 37.058777 , 19.417603 , 0.027832 , 0.000000 , 3840, 1.54398 
C++, cyclesort_25000, 25000, 37.786804 , 19.914429 , 0.027771 , 0.000000 , 3840, 1.56563 
C++, cyclesort_25000, 25000, 37.060181 , 19.375305 , 0.027954 , 0.000000 , 3912, 1.5481 
C++, cyclesort_25000, 25000, 37.429749 , 19.754944 , 0.023438 , 0.000000 , 3912, 1.54857 
C++, heapsort_25000, 25000, 0.197388 , 0.091492 , 0.005554 , 0.000000 , 3840, 0.007696 
C++, heapsort_25000, 25000, 0.172668 , 0.086914 , 0.004211 , 0.000000 , 3912, 0.00685 
C++, heapsort_25000, 25000, 0.173279 , 0.091858 , 0.004578 , 0.000000 , 3912, 0.007454 
C++, heapsort_25000, 25000, 0.180786 , 0.097778 , 0.004456 , 0.000000 , 3912, 0.006882 
C++, heapsort_25000, 25000, 0.167419 , 0.060242 , 0.004456 , 0.000000 , 3912, 0.007915 
C++, insertionsort_25000, 25000, 1.696045 , 0.765137 , 0.010620 , 0.000000 , 3840, 0.079439 
C++, insertionsort_25000, 25000, 1.813110 , 0.970642 , 0.012756 , 0.000000 , 3840, 0.072149 
C++, insertionsort_25000, 25000, 2.161743 , 1.137878 , 0.011780 , 0.000000 , 3840, 0.087633 
C++, insertionsort_25000, 25000, 1.665100 , 0.897339 , 0.007446 , 0.000000 , 3840, 0.067398 
C++, insertionsort_25000, 25000, 1.677612 , 0.885559 , 0.007385 , 0.000000 , 3840, 0.067641 
C++, mergesort_25000, 25000, 0.224121 , 0.125610 , 0.008362 , 0.000000 , 3912, 0.009511 
C++, mergesort_25000, 25000, 0.243164 , 0.108643 , 0.004578 , 0.000000 , 3912, 0.009451 
C++, mergesort_25000, 25000, 0.226929 , 0.118225 , 0.004456 , 0.000000 , 3912, 0.009273 
C++, mergesort_25000, 25000, 0.238037 , 0.127014 , 0.004700 , 0.000000 , 3912, 0.008501 
C++, mergesort_25000, 25000, 0.260864 , 0.130005 , 0.004517 , 0.000000 , 3912, 0.011322 
C++, oddevensort_25000, 25000, 12.175537 , 6.504456 , 0.012268 , 0.000000 , 3840, 0.494621 
C++, oddevensort_25000, 25000, 12.342224 , 6.577148 , 0.020630 , 0.000000 , 3912, 0.501507 
C++, oddevensort_25000, 25000, 12.241882 , 6.573425 , 0.000000 , 0.000000 , 3912, 0.498047 
C++, oddevensort_25000, 25000, 12.150635 , 6.416992 , 0.020874 , 0.000000 , 3912, 0.500094 
C++, oddevensort_25000, 25000, 12.165527 , 6.497803 , 0.013428 , 0.000000 , 3912, 0.496028 
C++, quicksort_25000, 25000, 0.171570 , 0.073975 , 0.007996 , 0.000000 , 3656, 0.006827 
C++, quicksort_25000, 25000, 0.133911 , 0.061218 , 0.003662 , 0.000000 , 3840, 0.005951 
C++, quicksort_25000, 25000, 0.128601 , 0.060852 , 0.001587 , 0.000000 , 3912, 0.005937 
C++, quicksort_25000, 25000, 0.159424 , 0.060303 , 0.003723 , 0.000000 , 3912, 0.006105 
C++, quicksort_25000, 25000, 0.140320 , 0.064941 , 0.004456 , 0.000000 , 3912, 0.006211 
C++, selectionsort_25000, 25000, 4.783142 , 2.461670 , 0.012451 , 0.000000 , 3656, 0.200652 
C++, selectionsort_25000, 25000, 4.831360 , 2.570923 , 0.014893 , 0.000000 , 3784, 0.195766 
C++, selectionsort_25000, 25000, 4.725708 , 2.512024 , 0.007446 , 0.000000 , 3840, 0.193256 
C++, selectionsort_25000, 25000, 4.317261 , 2.293518 , 0.006104 , 0.000000 , 3912, 0.177077 
C++, selectionsort_25000, 25000, 4.707092 , 2.501648 , 0.005981 , 0.000000 , 3912, 0.191937 
C#, bubblesort_25000.sh, 25000, 40.829773 , 21.785461 , 0.031433 , 0.000000 , 17596, 1.66613 
C#, bubblesort_25000.sh, 25000, 41.268188 , 22.348267 , 0.026489 , 0.000000 , 19828, 1.65592 
C#, bubblesort_25000.sh, 25000, 40.566223 , 21.764648 , 0.009521 , 0.000000 , 21904, 1.64925 
C#, bubblesort_25000.sh, 25000, 40.841003 , 21.942505 , 0.017578 , 0.000000 , 21904, 1.65504 
C#, bubblesort_25000.sh, 25000, 40.555847 , 21.781738 , 0.019043 , 0.000000 , 21904, 1.64334 
C#, cyclesort_25000.sh, 25000, 61.949951 , 33.110840 , 0.033752 , 0.000000 , 19800, 2.52712 
C#, cyclesort_25000.sh, 25000, 61.465149 , 32.951904 , 0.036377 , 0.000000 , 19800, 2.49696 
C#, cyclesort_25000.sh, 25000, 62.054932 , 33.220703 , 0.035645 , 0.000000 , 19924, 2.52279 
C#, cyclesort_25000.sh, 25000, 61.601257 , 32.992126 , 0.022766 , 0.000000 , 21828, 2.50556 
C#, cyclesort_25000.sh, 25000, 62.188293 , 33.317749 , 0.028992 , 0.000000 , 21948, 2.52896 
C#, heapsort_25000.sh, 25000, 0.615234 , 0.336060 , 0.000000 , 0.000000 , 24052, 0.02539 
C#, heapsort_25000.sh, 25000, 0.596069 , 0.281494 , 0.006287 , 0.000000 , 24052, 0.027301 
C#, heapsort_25000.sh, 25000, 0.612549 , 0.281921 , 0.005798 , 0.000000 , 24052, 0.027731 
C#, heapsort_25000.sh, 25000, 0.627625 , 0.302551 , 0.005920 , 0.000000 , 24052, 0.027766 
C#, heapsort_25000.sh, 25000, 0.824097 , 0.408997 , 0.006104 , 0.000000 , 24052, 0.033269 
C#, insertionsort_25000.sh, 25000, 9.786255 , 5.200439 , 0.024170 , 0.000000 , 19992, 0.400629 
C#, insertionsort_25000.sh, 25000, 10.090759 , 5.409851 , 0.009155 , 0.000000 , 19996, 0.407186 
C#, insertionsort_25000.sh, 25000, 9.699707 , 5.221741 , 0.014282 , 0.000000 , 21840, 0.391563 
C#, insertionsort_25000.sh, 25000, 9.806580 , 5.271790 , 0.012268 , 0.000000 , 21956, 0.397625 
C#, insertionsort_25000.sh, 25000, 10.013672 , 5.355652 , 0.007141 , 0.000000 , 21988, 0.406527 
C#, mergesort_25000.sh, 25000, 0.628052 , 0.328918 , 0.005493 , 0.000000 , 22028, 0.026367 
C#, mergesort_25000.sh, 25000, 0.619263 , 0.289001 , 0.008240 , 0.000000 , 23940, 0.027789 
C#, mergesort_25000.sh, 25000, 0.655029 , 0.308533 , 0.012878 , 0.000000 , 23940, 0.029355 
C#, mergesort_25000.sh, 25000, 0.603394 , 0.290894 , 0.005920 , 0.000000 , 23940, 0.02722 
C#, mergesort_25000.sh, 25000, 0.751892 , 0.389709 , 0.005920 , 0.000000 , 24064, 0.031134 
C#, oddevensort_25000.sh, 25000, 28.770569 , 15.459290 , 0.017212 , 0.000000 , 20012, 1.16435 
C#, oddevensort_25000.sh, 25000, 28.515503 , 15.327942 , 0.006897 , 0.000000 , 21848, 1.15733 
C#, oddevensort_25000.sh, 25000, 28.452942 , 15.301392 , 0.010559 , 0.000000 , 21964, 1.15263 
C#, oddevensort_25000.sh, 25000, 29.047241 , 15.647278 , 0.020325 , 0.000000 , 21980, 1.1738 
C#, oddevensort_25000.sh, 25000, 28.606445 , 15.423157 , 0.010620 , 0.000000 , 21980, 1.15653 
C#, quicksort_25000.sh, 25000, 0.711121 , 0.362122 , 0.013611 , 0.000000 , 19956, 0.027128 
C#, quicksort_25000.sh, 25000, 0.839905 , 0.379456 , 0.013000 , 0.000000 , 20036, 0.037441 
C#, quicksort_25000.sh, 25000, 0.815491 , 0.392639 , 0.006226 , 0.000000 , 20036, 0.035985 
C#, quicksort_25000.sh, 25000, 0.652344 , 0.281616 , 0.005920 , 0.000000 , 22068, 0.030239 
C#, quicksort_25000.sh, 25000, 0.572083 , 0.277588 , 0.008118 , 0.000000 , 22068, 0.025102 
C#, selectionsort_25000.sh, 25000, 11.249146 , 6.015808 , 0.010925 , 0.000000 , 17808, 0.458027 
C#, selectionsort_25000.sh, 25000, 11.211365 , 5.999695 , 0.022095 , 0.000000 , 21808, 0.453718 
C#, selectionsort_25000.sh, 25000, 10.877258 , 5.819519 , 0.008850 , 0.000000 , 21808, 0.441737 
C#, selectionsort_25000.sh, 25000, 10.986694 , 5.902344 , 0.008789 , 0.000000 , 21808, 0.443498 
C#, selectionsort_25000.sh, 25000, 11.255676 , 6.009705 , 0.021423 , 0.000000 , 21808, 0.456707 
Go, bubblesort_25000, 25000, 20.244873 , 10.904663 , 0.013123 , 0.000000 , 3584, 0.819805 
Go, bubblesort_25000, 25000, 19.996399 , 10.715942 , 0.020203 , 0.000000 , 3584, 0.813544 
Go, bubblesort_25000, 25000, 20.123901 , 10.774902 , 0.000000 , 0.000000 , 3584, 0.821059 
Go, bubblesort_25000, 25000, 19.822449 , 10.562195 , 0.024963 , 0.000000 , 3712, 0.809051 
Go, bubblesort_25000, 25000, 20.181213 , 10.823303 , 0.007019 , 0.000000 , 3712, 0.821453 
Go, cyclesort_25000, 25000, 34.362244 , 18.260315 , 0.031311 , 0.000000 , 3392, 1.40983 
Go, cyclesort_25000, 25000, 34.107117 , 18.215515 , 0.016479 , 0.000000 , 3392, 1.3921 
Go, cyclesort_25000, 25000, 33.941772 , 18.147034 , 0.009705 , 0.000000 , 3456, 1.38672 
Go, cyclesort_25000, 25000, 34.207642 , 18.194275 , 0.016663 , 0.000000 , 3520, 1.40325 
Go, cyclesort_25000, 25000, 34.032043 , 18.125671 , 0.011841 , 0.000000 , 3520, 1.39234 
Go, heapsort_25000, 25000, 0.209106 , 0.120605 , 0.000000 , 0.000000 , 3712, 0.007977 
Go, heapsort_25000, 25000, 0.236572 , 0.121216 , 0.004456 , 0.000000 , 3712, 0.008788 
Go, heapsort_25000, 25000, 0.213806 , 0.102295 , 0.004517 , 0.000000 , 3712, 0.00854 
Go, heapsort_25000, 25000, 0.202759 , 0.110046 , 0.005066 , 0.000000 , 3712, 0.008166 
Go, heapsort_25000, 25000, 0.220886 , 0.093018 , 0.004517 , 0.000000 , 5352, 0.009912 
Go, insertionsort_25000, 25000, 2.296875 , 1.185669 , 0.009705 , 0.000000 , 3456, 0.095874 
Go, insertionsort_25000, 25000, 2.451843 , 1.306396 , 0.006287 , 0.000000 , 3584, 0.098794 
Go, insertionsort_25000, 25000, 2.587646 , 1.378723 , 0.008850 , 0.000000 , 3584, 0.105454 
Go, insertionsort_25000, 25000, 2.265015 , 1.189880 , 0.014221 , 0.000000 , 3584, 0.091512 
Go, insertionsort_25000, 25000, 2.811829 , 1.456299 , 0.009705 , 0.000000 , 3584, 0.116801 
Go, mergesort_25000, 25000, 0.206421 , 0.097290 , 0.005310 , 0.000000 , 7580, 0.007641 
Go, mergesort_25000, 25000, 0.189026 , 0.087585 , 0.005066 , 0.000000 , 7584, 0.007425 
Go, mergesort_25000, 25000, 0.174011 , 0.085632 , 0.004578 , 0.000000 , 7584, 0.007287 
Go, mergesort_25000, 25000, 0.190613 , 0.087158 , 0.005127 , 0.000000 , 7584, 0.007486 
Go, mergesort_25000, 25000, 0.183838 , 0.082092 , 0.004822 , 0.000000 , 7584, 0.007397 
Go, oddevensort_25000, 25000, 11.328857 , 6.039795 , 0.005493 , 0.000000 , 3584, 0.464076 
Go, oddevensort_25000, 25000, 11.157043 , 6.023132 , 0.006592 , 0.000000 , 3584, 0.448867 
Go, oddevensort_25000, 25000, 11.018372 , 5.911133 , 0.009827 , 0.000000 , 3584, 0.447392 
Go, oddevensort_25000, 25000, 11.223999 , 5.979309 , 0.010315 , 0.000000 , 3584, 0.457869 
Go, oddevensort_25000, 25000, 11.143860 , 6.011292 , 0.002930 , 0.000000 , 3712, 0.449719 
Go, quicksort_25000, 25000, 0.200623 , 0.092041 , 0.008057 , 0.000000 , 3648, 0.007398 
Go, quicksort_25000, 25000, 0.179321 , 0.097412 , 0.004333 , 0.000000 , 3648, 0.007392 
Go, quicksort_25000, 25000, 0.149475 , 0.085999 , 0.003845 , 0.000000 , 3648, 0.006616 
Go, quicksort_25000, 25000, 0.202087 , 0.096863 , 0.003052 , 0.000000 , 3648, 0.007201 
Go, quicksort_25000, 25000, 0.211670 , 0.113281 , 0.004089 , 0.000000 , 3648, 0.007676 
Go, selectionsort_25000, 25000, 9.039612 , 4.804321 , 0.015442 , 0.000000 , 3456, 0.368451 
Go, selectionsort_25000, 25000, 9.374207 , 5.007446 , 0.018799 , 0.000000 , 3648, 0.379227 
Go, selectionsort_25000, 25000, 8.835999 , 4.707825 , 0.005737 , 0.000000 , 3648, 0.362234 
Go, selectionsort_25000, 25000, 9.399414 , 5.021545 , 0.011230 , 0.000000 , 3648, 0.381699 
Go, selectionsort_25000, 25000, 8.887085 , 4.756531 , 0.015869 , 0.000000 , 3648, 0.359986 
Haskell, bubblesort_25000, 25000, 0.147644 , 0.082397 , 0.000000 , 0.000000 , 6208, 0.005903 
Haskell, bubblesort_25000, 25000, 0.181580 , 0.093567 , 0.004272 , 0.000000 , 6336, 0.006728 
Haskell, bubblesort_25000, 25000, 0.162354 , 0.075500 , 0.004883 , 0.000000 , 6336, 0.00685 
Haskell, bubblesort_25000, 25000, 0.189209 , 0.094482 , 0.004517 , 0.000000 , 6336, 0.006636 
Haskell, bubblesort_25000, 25000, 0.166626 , 0.065735 , 0.005554 , 0.000000 , 6336, 0.007773 
Haskell, cyclesort_25000, 25000, 231.395569 , 124.200073 , 0.087097 , 0.000000 , 11456, 9.34597 
Haskell, cyclesort_25000, 25000, 230.610046 , 123.677673 , 0.092224 , 0.000000 , 11516, 9.31937 
Haskell, cyclesort_25000, 25000, 228.897461 , 122.842285 , 0.072021 , 0.000000 , 11516, 9.24601 
Haskell, cyclesort_25000, 25000, 231.037231 , 123.957397 , 0.065491 , 0.000000 , 11516, 9.33488 
Haskell, cyclesort_25000, 25000, 231.627625 , 124.452881 , 0.074524 , 0.000000 , 11516, 9.34206 
Haskell, heapsort_25000, 25000, 0.123413 , 0.052673 , 0.005859 , 0.000000 , 3648, 0.004406 
Haskell, heapsort_25000, 25000, 0.101562 , 0.059814 , 0.003174 , 0.000000 , 3712, 0.004354 
Haskell, heapsort_25000, 25000, 0.115723 , 0.039246 , 0.004456 , 0.000000 , 3712, 0.004553 
Haskell, heapsort_25000, 25000, 0.080750 , 0.038025 , 0.001221 , 0.000000 , 3712, 0.004082 
Haskell, heapsort_25000, 25000, 0.106812 , 0.037292 , 0.003601 , 0.000000 , 3712, 0.00441 
Haskell, insertionsort_25000, 25000, 0.121033 , 0.049500 , 0.004089 , 0.000000 , 6464, 0.006295 
Haskell, insertionsort_25000, 25000, 0.146912 , 0.057007 , 0.004211 , 0.000000 , 6464, 0.006291 
Haskell, insertionsort_25000, 25000, 0.123596 , 0.053345 , 0.002014 , 0.000000 , 6464, 0.005973 
Haskell, insertionsort_25000, 25000, 0.144531 , 0.054138 , 0.003113 , 0.000000 , 6528, 0.006263 
Haskell, insertionsort_25000, 25000, 0.125488 , 0.052917 , 0.004333 , 0.000000 , 6528, 0.006332 
Haskell, mergesort_25000, 25000, 0.366211 , 0.142761 , 0.007935 , 0.000000 , 10432, 0.0172 
Haskell, mergesort_25000, 25000, 0.309998 , 0.120483 , 0.005615 , 0.000000 , 10496, 0.016065 
Haskell, mergesort_25000, 25000, 0.358459 , 0.138123 , 0.005920 , 0.000000 , 10496, 0.017072 
Haskell, mergesort_25000, 25000, 0.325500 , 0.147583 , 0.005005 , 0.000000 , 10496, 0.016787 
Haskell, mergesort_25000, 25000, 0.433533 , 0.233704 , 0.005920 , 0.000000 , 10496, 0.017461 
Haskell, oddevensort_25000, 25000, 0.548706 , 0.248901 , 0.009338 , 0.000000 , 10428, 0.025178 
Haskell, oddevensort_25000, 25000, 0.500366 , 0.259583 , 0.005737 , 0.000000 , 10428, 0.019859 
Haskell, oddevensort_25000, 25000, 0.454163 , 0.197937 , 0.005859 , 0.000000 , 10428, 0.02029 
Haskell, oddevensort_25000, 25000, 0.331116 , 0.110352 , 0.005249 , 0.000000 , 10560, 0.019361 
Haskell, oddevensort_25000, 25000, 0.345642 , 0.153625 , 0.005859 , 0.000000 , 10560, 0.0156 
Haskell, quicksort_25000, 25000, 0.148560 , 0.070068 , 0.007568 , 0.000000 , 5568, 0.005969 
Haskell, quicksort_25000, 25000, 0.111206 , 0.052795 , 0.000610 , 0.000000 , 5568, 0.004749 
Haskell, quicksort_25000, 25000, 0.121948 , 0.058167 , 0.004822 , 0.000000 , 5696, 0.005081 
Haskell, quicksort_25000, 25000, 0.120605 , 0.055969 , 0.002319 , 0.000000 , 5696, 0.004711 
Haskell, quicksort_25000, 25000, 0.116333 , 0.053528 , 0.002441 , 0.000000 , 5696, 0.00505 
Haskell, selectionsort_25000, 25000, 0.104187 , 0.047058 , 0.004150 , 0.000000 , 3520, 0.003961 
Haskell, selectionsort_25000, 25000, 0.091980 , 0.046021 , 0.001099 , 0.000000 , 3520, 0.003697 
Haskell, selectionsort_25000, 25000, 0.093445 , 0.043030 , 0.003906 , 0.000000 , 3648, 0.003918 
Haskell, selectionsort_25000, 25000, 0.067871 , 0.041870 , 0.000061 , 0.000000 , 3648, 0.003523 
Haskell, selectionsort_25000, 25000, 0.105530 , 0.051636 , 0.004150 , 0.000000 , 3648, 0.00399 
Python, bubblesort_25000.sh, 25000, 604.920166 , 325.959045 , 0.224365 , 0.000000 , 32592, 24.4306 
Python, bubblesort_25000.sh, 25000, 585.791626 , 316.284180 , 0.170410 , 0.000000 , 32616, 23.6221 
Python, bubblesort_25000.sh, 25000, 595.871521 , 321.223755 , 0.177917 , 0.000000 , 32616, 24.0834 
Python, bubblesort_25000.sh, 25000, 593.896423 , 319.951965 , 0.185120 , 0.000000 , 32616, 24.0043 
Python, bubblesort_25000.sh, 25000, 589.795532 , 318.203369 , 0.178711 , 0.000000 , 32616, 23.8053 
Python, cyclesort_25000.sh, 25000, 895.418091 , 483.225952 , 0.282898 , 0.000000 , 32804, 36.1228 
Python, cyclesort_25000.sh, 25000, 888.104004 , 478.970703 , 0.256958 , 0.000000 , 32804, 35.8548 
Python, cyclesort_25000.sh, 25000, 888.745361 , 479.557678 , 0.289062 , 0.000000 , 32804, 35.856 
Python, cyclesort_25000.sh, 25000, 886.661926 , 478.019470 , 0.279968 , 0.000000 , 32804, 35.822 
Python, cyclesort_25000.sh, 25000, 883.827515 , 476.829834 , 0.272949 , 0.000000 , 32804, 35.6727 
Python, heapsort_25000.sh, 25000, 3.395081 , 1.758362 , 0.013184 , 0.000000 , 32772, 0.139267 
Python, heapsort_25000.sh, 25000, 3.188599 , 1.710754 , 0.016724 , 0.000000 , 32772, 0.128342 
Python, heapsort_25000.sh, 25000, 3.249512 , 1.709167 , 0.005737 , 0.000000 , 32772, 0.131111 
Python, heapsort_25000.sh, 25000, 3.333557 , 1.793335 , 0.006165 , 0.000000 , 32772, 0.132939 
Python, heapsort_25000.sh, 25000, 3.049316 , 1.603577 , 0.006042 , 0.000000 , 32812, 0.124369 
Python, insertionsort_25000.sh, 25000, 258.222290 , 139.402710 , 0.099854 , 0.000000 , 32568, 10.411 
Python, insertionsort_25000.sh, 25000, 261.556824 , 141.175842 , 0.094666 , 0.000000 , 32608, 10.556 
Python, insertionsort_25000.sh, 25000, 260.387573 , 140.190735 , 0.093750 , 0.000000 , 32608, 10.5341 
Python, insertionsort_25000.sh, 25000, 256.298889 , 138.089050 , 0.088562 , 0.000000 , 32612, 10.3659 
Python, insertionsort_25000.sh, 25000, 257.845215 , 138.991760 , 0.080017 , 0.000000 , 32612, 10.4198 
Python, mergesort_25000.sh, 25000, 3.118164 , 1.638977 , 0.004272 , 0.000000 , 32780, 0.127871 
Python, mergesort_25000.sh, 25000, 2.585876 , 1.365295 , 0.006165 , 0.000000 , 32780, 0.10402 
Python, mergesort_25000.sh, 25000, 3.142151 , 1.632629 , 0.011047 , 0.000000 , 32780, 0.12995 
Python, mergesort_25000.sh, 25000, 2.538025 , 1.328064 , 0.007812 , 0.000000 , 32780, 0.105134 
Python, mergesort_25000.sh, 25000, 3.134277 , 1.685059 , 0.006836 , 0.000000 , 32780, 0.124651 
Python, oddevensort_25000.sh, 25000, 625.757019 , 337.905334 , 0.197266 , 0.000000 , 32788, 25.2404 
Python, oddevensort_25000.sh, 25000, 613.305115 , 331.166687 , 0.192078 , 0.000000 , 32788, 24.7446 
Python, oddevensort_25000.sh, 25000, 620.619385 , 335.037598 , 0.179077 , 0.000000 , 32788, 25.0451 
Python, oddevensort_25000.sh, 25000, 618.008850 , 333.320374 , 0.218628 , 0.000000 , 32788, 24.9502 
Python, oddevensort_25000.sh, 25000, 623.862732 , 336.923767 , 0.210388 , 0.000000 , 32788, 25.146 
Python, quicksort_25000.sh, 25000, 2.173889 , 1.091980 , 0.012817 , 0.000000 , 32600, 0.092803 
Python, quicksort_25000.sh, 25000, 2.252808 , 1.205627 , 0.007568 , 0.000000 , 32600, 0.089659 
Python, quicksort_25000.sh, 25000, 2.702332 , 1.409607 , 0.010559 , 0.000000 , 32600, 0.11084 
Python, quicksort_25000.sh, 25000, 2.222107 , 1.186462 , 0.014709 , 0.000000 , 32600, 0.08929 
Python, quicksort_25000.sh, 25000, 2.620300 , 1.385315 , 0.007141 , 0.000000 , 32600, 0.105593 
Python, selectionsort_25000.sh, 25000, 276.614197 , 149.324097 , 0.106812 , 0.000000 , 32568, 11.1525 
Python, selectionsort_25000.sh, 25000, 271.718750 , 146.606140 , 0.091187 , 0.000000 , 32608, 10.9607 
Python, selectionsort_25000.sh, 25000, 272.576538 , 146.866638 , 0.069519 , 0.000000 , 32608, 11.0228 
Python, selectionsort_25000.sh, 25000, 273.450439 , 147.284180 , 0.100281 , 0.000000 , 32608, 11.0532 
Python, selectionsort_25000.sh, 25000, 271.426758 , 146.544434 , 0.083069 , 0.000000 , 32612, 10.947 
Rust, bubblesort_25000, 25000, 21.217285 , 11.331055 , 0.018311 , 0.000000 , 3392, 0.86388 
Rust, bubblesort_25000, 25000, 21.026672 , 11.211365 , 0.022583 , 0.000000 , 3712, 0.857529 
Rust, bubblesort_25000, 25000, 20.965393 , 11.181580 , 0.022583 , 0.000000 , 3712, 0.854721 
Rust, bubblesort_25000, 25000, 21.214844 , 11.330933 , 0.020935 , 0.000000 , 3712, 0.864889 
Rust, bubblesort_25000, 25000, 20.852661 , 11.153442 , 0.010376 , 0.000000 , 3712, 0.851468 
Rust, cyclesort_25000, 25000, 5.869385 , 3.143250 , 0.015930 , 0.000000 , 3456, 0.235545 
Rust, cyclesort_25000, 25000, 5.734314 , 3.082947 , 0.001404 , 0.000000 , 3584, 0.233456 
Rust, cyclesort_25000, 25000, 5.838684 , 3.150024 , 0.015747 , 0.000000 , 3712, 0.234304 
Rust, cyclesort_25000, 25000, 5.734863 , 3.062256 , 0.009094 , 0.000000 , 3712, 0.233159 
Rust, cyclesort_25000, 25000, 5.745239 , 3.079468 , 0.008423 , 0.000000 , 3712, 0.233184 
